1 number of sets
#1
$1  51
1.613072310112778140e+01 9.105173550188144418e+02 3.338423994877656176e-01 3.165857363087562493e-02 1.197307561613859539e+00 1.660252760110325410e+00 9.698507878666789983e-01 9.966233036199072248e-02 9.374648500680000000e+16 1.739422962509999872e+18 2.365779907646178959e+00 3.929656695256666055e+00 4.019081106866739361e+00 6.126974997490000074e-01 3.636300070749999835e-01 1.481428902412194493e+00 -1.427625253639999947e+01 4.004708583232171604e-01 2.359847217418902313e-02
1.836589535106789839e+01 8.347525720806623895e+02 3.997097537994655503e-01 3.314776005987966206e-02 1.090528491445756254e+00 1.652184942070279439e+00 1.130595806700323447e+00 1.075732931422617722e-01 8.624632891030000000e+16 1.589827470800000000e+18 1.988268822176824102e+00 3.697981978683659410e+00 2.955629236456498887e+00 5.779910263080000332e-01 3.366770238119999870e-01 1.459113844896287482e+00 -1.097380596770000061e+01 5.019657535578916363e-01 2.249568659120952663e-02
2.016490858868161240e+01 7.923679675344947100e+02 4.415352136567212149e-01 3.951275774210911279e-02 1.030708438576889874e+00 1.658969657212801430e+00 1.133564837679002402e+00 1.268115395988223260e-01 8.437603185710000000e+16 1.562263152289999872e+18 1.739304721447917590e+00 3.488847153718991567e+00 2.487316728028559965e+00 5.429976056059999667e-01 3.333834705290000255e-01 1.405361561554915317e+00 -8.868245655100000846e+00 5.712123435808817984e-01 2.974588092620106608e-02
2.195769543068753293e+01 7.442640653151177048e+02 4.992364141317939263e-01 4.292065975957960744e-02 9.807055398035142701e-01 1.647153315942117890e+00 1.215328601413078191e+00 1.270858861973788723e-01 8.129262897710000000e+16 1.503444060460000000e+18 1.541813244832591190e+00 3.271487676941823963e+00 2.034743827374360325e+00 4.979723488989999947e-01 3.245372403910000147e-01 1.360334233987140706e+00 -7.621937975319999836e+00 6.442176537102384248e-01 3.468078586624712828e-02
2.374985963313266524e+01 7.052034189288496009e+02 5.569031657770384669e-01 4.372749667341169905e-02 9.352938906875695180e-01 1.631735440099638668e+00 1.284374263883583556e+00 1.223994509923753138e-01 7.849814928260000000e+16 1.450790697640000000e+18 1.378765066690763375e+00 3.050139542722056341e+00 1.693840594482343809e+00 4.561354931869999740e-01 3.193266646169999889e-01 1.325061571939808669e+00 -6.789582816140000254e+00 7.226221566379621430e-01 3.669076938322637232e-02
2.554202383557780109e+01 6.739991087852237115e+02 6.078692932900749968e-01 4.221474590002412264e-02 8.927161257663813743e-01 1.611052111113628449e+00 1.336719423103164051e+00 1.163342859541282859e-01 7.693317886190000000e+16 1.422515663990000128e+18 1.226805007613412490e+00 2.829597399139311076e+00 1.421525856466721915e+00 4.225675180540000020e-01 3.159738431890000143e-01 1.285703905129860880e+00 -6.090295048579999815e+00 7.876369102584892534e-01 3.583275057879348885e-02
2.733470690432358907e+01 6.389407424702329763e+02 5.968806309083725115e-01 3.828390311215534858e-02 8.434333483535115805e-01 1.623033771406541481e+00 1.363494496360841080e+00 1.021478782139802893e-01 7.680136993510000000e+16 1.413741898600000000e+18 1.039307968006371929e+00 2.831788544478318403e+00 1.163733665441901266e+00 3.822625166590000179e-01 3.128548494150000248e-01 1.221592380816975743e+00 -4.893401823689999652e+00 7.622907186854934736e-01 3.191784989367276587e-02
2.912738997306937350e+01 6.256391607523538596e+02 6.107540819591025238e-01 3.089223997783845099e-02 8.007085245542666652e-01 1.592809272356679795e+00 1.358659755741964847e+00 8.753309305632192561e-02 7.752077616810000000e+16 1.424328088940000000e+18 9.115315017191107927e-01 2.642334045623196292e+00 1.011650361101866791e+00 3.826885209190000192e-01 3.091433407659999744e-01 1.188747167033317620e+00 -4.529817658889999876e+00 7.822137299451952241e-01 2.437999832901836111e-02
3.091955417551450935e+01 6.097618956432437471e+02 6.294282422600265825e-01 2.416816857138987321e-02 7.618224935012594123e-01 1.559005050462985764e+00 1.371143546313377870e+00 7.506990371439641041e-02 7.832661956790000000e+16 1.430158109950000128e+18 7.991152257645158796e-01 2.444380085544819448e+00 8.834825209008045910e-01 3.754208069459999964e-01 3.041752873799999923e-01 1.152582961814679230e+00 -4.252126958879999918e+00 8.012779485905557886e-01 1.738365543970749397e-02
3.271234101752042278e+01 5.903883102518439046e+02 6.341710904802687621e-01 1.985205389613310667e-02 7.274818980782165045e-01 1.517504099898992376e+00 1.356865573450552809e+00 6.531314951791171441e-02 8.143831679290000000e+16 1.481598438160000000e+18 6.832342849617107916e-01 2.142403463474165992e+00 7.528933269650208704e-01 3.788923553710000225e-01 2.990642727999999750e-01 1.083267940174969413e+00 -4.103051481499999653e+00 8.204292880725966297e-01 1.282014977071137263e-02
3.450502408626621076e+01 5.703720350065509592e+02 6.505587244167853056e-01 1.816945057107258524e-02 6.960117352888476328e-01 1.471849900572903547e+00 1.346128669428006130e+00 6.140898400615574931e-02 8.181877692720000000e+16 1.477206429930000128e+18 6.039227288208049993e-01 1.918793752415901999e+00 6.543250754295527605e-01 3.737995705020000226e-01 2.925414555440000175e-01 1.046785257748587217e+00 -3.926219533279999840e+00 8.402985794230652949e-01 1.101206429561337428e-02
3.629729206197147562e+01 5.495494696270160375e+02 6.575742162779965039e-01 1.815609710568523091e-02 6.663651517806806757e-01 1.431904919017548350e+00 1.327864559404610567e+00 5.974686987811238942e-02 8.679322067650000000e+16 1.562072450480000000e+18 5.064738011212491786e-01 1.660556640201000800e+00 5.527378003824554575e-01 3.762933690229999795e-01 2.851964893699999726e-01 9.633159718817897454e-01 -3.650664881760000036e+00 8.404732775348090490e-01 1.114611677245123424e-02
3.808997513071726360e+01 5.327169352906057611e+02 6.446712729772597905e-01 1.923594175809425003e-02 6.353888598418874212e-01 1.394378866108735293e+00 1.295581972005312332e+00 5.995196348419070537e-02 8.752987815520000000e+16 1.571157655520000000e+18 4.438600270524333258e-01 1.520770584153695371e+00 4.830079188485932873e-01 3.779732576839999747e-01 2.776494146299999799e-01 9.295160266368672763e-01 -3.350418509199999839e+00 8.241868312023638010e-01 1.231074501178951869e-02
3.988265819946304447e+01 5.142299934271596840e+02 6.399848227842842574e-01 2.053772065930052626e-02 6.064251687652687517e-01 1.350840977482885341e+00 1.271888249866299336e+00 6.101814344098830528e-02 8.820317413190000000e+16 1.572232085560000000e+18 3.885535225092909273e-01 1.372640134064481598e+00 4.210310837876335421e-01 3.708060489130000081e-01 2.728946238730000085e-01 8.946624356935973799e-01 -3.092324316770000081e+00 8.126880696368183887e-01 1.373252582653364424e-02
4.158516230515586187e+01 4.963693797440857338e+02 6.219516844176471437e-01 2.231051649086219710e-02 5.798925495987914402e-01 1.314182206669202602e+00 1.234464531121176600e+00 6.159232696292897546e-02 8.971864278160000000e+16 1.593495436640000000e+18 3.384116506359947651e-01 1.223827462358597851e+00 3.659914177569253968e-01 3.734158727240000086e-01 2.674086417439999752e-01 8.532246542140695666e-01 -2.886128372910000017e+00 7.972901193530166353e-01 1.555543085436459846e-02
4.337805292042190786e+01 4.757451730740683047e+02 6.072957726424560443e-01 2.411575468630519289e-02 5.536901662360506071e-01 1.269877479996130099e+00 1.202402774433582344e+00 6.276696080146250412e-02 9.146474574800000000e+16 1.619973515930000128e+18 2.911510981022489286e-01 1.078051890280793623e+00 3.172637401695149184e-01 3.784797959480000196e-01 2.593173452590000205e-01 8.068648266953762915e-01 -2.645820336389999916e+00 7.828754923591941806e-01 1.755228223522607017e-02
4.517063221590755973e+01 4.580367389323272960e+02 5.878474032910572245e-01 2.598339337738943614e-02 5.278034064732491926e-01 1.234275957206633301e+00 1.170063412092159361e+00 6.340473154763225094e-02 9.299849790060000000e+16 1.644331486910000128e+18 2.511913771295171127e-01 9.606814997865573691e-01 2.763541150779034727e-01 3.813054519280000276e-01 2.550922044160000013e-01 7.670071251082242192e-01 -2.410702201939999956e+00 7.626655960085734209e-01 1.956780051989278138e-02
4.696279641835270269e+01 4.322440346093171115e+02 5.961204658896049891e-01 2.695450985977000669e-02 5.061335688033610225e-01 1.177049607896566874e+00 1.134746218363750669e+00 6.444528708960683971e-02 9.645783763290001600e+16 1.692481905940000000e+18 2.111921682164554226e-01 7.988213853417582833e-01 2.315007029117683302e-01 3.775315360079999905e-01 2.550726989270000189e-01 7.042639282278573276e-01 -2.255221378229999907e+00 7.578812679309795408e-01 2.097294673050898242e-02
4.875558326035861256e+01 4.147574457331447775e+02 5.751214227262031464e-01 2.832772030192884372e-02 4.826803279490803900e-01 1.141578499297973615e+00 1.100720903544079254e+00 6.446933072625450623e-02 9.618947597950000000e+16 1.687492685760000000e+18 1.850509777287156210e-01 7.201329871785995262e-01 2.041638207454772591e-01 3.811342215180000270e-01 2.480794583860000124e-01 6.782777367771097854e-01 -2.047028064160000049e+00 7.346446543041054156e-01 2.253896188172514747e-02
5.054826632910440054e+01 3.940852591923124351e+02 5.678801581126230458e-01 2.900678320203773156e-02 4.623222611302969520e-01 1.097592943215626393e+00 1.065669392534172255e+00 6.457515237143601761e-02 1.027501173170000000e+17 1.799754639289999872e+18 1.518685376050158686e-01 6.014500935259462500e-01 1.701098775345939729e-01 3.847996817770000244e-01 2.466633463329999942e-01 6.104127159042647133e-01 -1.854952717450000010e+00 7.148095091733742690e-01 2.361287647749515245e-02
5.234043053154953640e+01 3.736129572038764763e+02 5.513923769591563273e-01 2.955359850578273204e-02 4.422531022027055836e-01 1.057425109922816908e+00 1.029473453901790903e+00 6.433524147632418977e-02 1.017653717030000000e+17 1.770943086029999872e+18 1.332070937604108718e-01 5.320932458683864663e-01 1.474434334949504266e-01 3.794763727920000274e-01 2.425909812110000063e-01 5.851453098038954526e-01 -1.695884951540000074e+00 6.952963710471328218e-01 2.435208311159121897e-02
5.422277369704764283e+01 3.514130340113682109e+02 5.446488736338817027e-01 2.956757971129038085e-02 4.239077368023858039e-01 1.003335672995450789e+00 9.904307080764184201e-01 6.339804862906640859e-02 1.084739141350000000e+17 1.889262015809999872e+18 1.085263946775883587e-01 4.267201915941631341e-01 1.218227165634478831e-01 3.838544956939999864e-01 2.424952912770000080e-01 5.213786942370212119e-01 -1.563023744379999913e+00 6.793012353231713263e-01 2.475409261404890038e-02
5.601545676579343080e+01 3.341213115724555678e+02 5.211344987379114002e-01 2.966806894508507847e-02 4.056523850501646544e-01 9.706503630255963744e-01 9.555059375542901412e-01 6.198782290872473927e-02 1.100209601400000000e+17 1.915659137309999872e+18 9.332554039086281283e-02 3.731106610800549173e-01 1.058329033649005463e-01 3.887221729379999879e-01 2.393518657419999862e-01 4.901108226926451650e-01 -1.417488907060000081e+00 6.543440243044944538e-01 2.497386375261596847e-02
5.780772474149870277e+01 3.140844017930424457e+02 5.150814399774361618e-01 2.901981783414934665e-02 3.898652923205696563e-01 9.273091363181283908e-01 9.229560537052198255e-01 6.097071321099512692e-02 1.144757455150000000e+17 1.987667956529999872e+18 7.815729896349224437e-02 3.089636128156710293e-01 8.889556010207055881e-02 3.812946610060000130e-01 2.417001436050000007e-01 4.456971948600358946e-01 -1.289335880949999957e+00 6.363769242789152347e-01 2.471576039850650192e-02
5.960040781024448364e+01 2.933819543280599760e+02 4.997375580464940570e-01 2.834632426901595448e-02 3.749015648258144928e-01 8.859799118547082575e-01 8.796321528370181220e-01 5.918255742620309734e-02 1.190264474420000000e+17 2.068905438560000000e+18 6.511939906562638769e-02 2.548682764674126133e-01 7.431047816343103185e-02 3.869410767729999923e-01 2.399055988009999862e-01 4.026727598090586446e-01 -1.187369155340000093e+00 6.115386115965225633e-01 2.435130013954165881e-02
6.139309087899027162e+01 2.767022298974688397e+02 4.766744136058702064e-01 2.769520228235755957e-02 3.592083501359975006e-01 8.538020008791286086e-01 8.447354012736150164e-01 5.661259222169466587e-02 1.175467077010000000e+17 2.051982945420000000e+18 5.703440879072824155e-02 2.240745987009415963e-01 6.585006517622730982e-02 3.939763545669999756e-01 2.383382274040000137e-01 3.833575731686215682e-01 -1.095434945989999909e+00 5.865478866952800185e-01 2.378900316722080965e-02
6.318525508143540037e+01 2.560546462717733220e+02 4.666628287803920028e-01 2.642501160880954270e-02 3.466075912096188705e-01 8.131929757078573129e-01 8.131731485117023039e-01 5.474821384921803313e-02 1.254718950000000000e+17 2.198199564100000000e+18 4.616801308096325079e-02 1.776314458314536826e-01 5.348686989292474048e-02 3.875707935020000217e-01 2.385831540009999974e-01 3.348955640137737388e-01 -9.947611105410000265e-01 5.683624192238728723e-01 2.281817654991419309e-02
6.491401382194111136e+01 2.388195640424723081e+02 4.416460159197584390e-01 2.558361476902527507e-02 3.327957087428035088e-01 7.856028371802136201e-01 7.798375634085012997e-01 5.212850515806935481e-02 1.263380315320000000e+17 2.222454858900000000e+18 3.939431743688230625e-02 1.529783351480726028e-01 4.652603282781684474e-02 3.973247599899999982e-01 2.394909720420000110e-01 3.098199361691396647e-01 -9.215084415580000465e-01 5.417970129892534237e-01 2.199577454812581129e-02
6.670659311742676323e+01 2.187738326429117990e+02 4.209061716084525062e-01 2.445294188300297170e-02 3.194523649509392604e-01 7.495730408074849915e-01 7.366269718978489811e-01 4.963611029594259400e-02 1.312498975850000000e+17 2.316755976059999744e+18 3.209342507797013910e-02 1.230915650682175150e-01 3.854808335466707037e-02 4.076818765399999878e-01 2.467683304590000126e-01 2.737632230216107132e-01 -8.652469915839999803e-01 5.134119806275695419e-01 2.110606610548412462e-02
6.849875731987189909e+01 2.011309472670979233e+02 3.983130441800399324e-01 2.344038399250885502e-02 3.055366864727443454e-01 7.226114315636035235e-01 7.068997735085835732e-01 4.759425314692471154e-02 1.278941854760000000e+17 2.265980547080000000e+18 2.763394366032762700e-02 1.074110945474960332e-01 3.358444731354451318e-02 4.071727581899999837e-01 2.507422165400000069e-01 2.567929554637756739e-01 -7.819117093790000084e-01 4.873235177192390966e-01 2.016100506981342161e-02
7.029092152231703494e+01 1.848567979794680411e+02 3.724282025777446159e-01 2.262353306782858772e-02 2.915444809901854839e-01 6.960983711048763789e-01 6.733432575535205356e-01 4.479239680652604555e-02 1.241709539540000000e+17 2.227110184960000000e+18 2.371667678440401300e-02 9.317350169969020046e-02 2.953906438204182208e-02 4.205644454899999940e-01 2.536582114150000011e-01 2.407901552062394201e-01 -7.407863990849999913e-01 4.599333701011623088e-01 1.936819306123899534e-02
7.214773646582315791e+01 1.655762001721894308e+02 3.605072295629196955e-01 2.135066843745105081e-02 2.789448065981484648e-01 6.625470701961334585e-01 6.420804966431662431e-01 4.261812998080247161e-02 1.288561195500000000e+17 2.326796175369999872e+18 1.873881687216418304e-02 7.335131222092938774e-02 2.391912341099267439e-02 4.237681627589999778e-01 2.607343808759999826e-01 2.079775310135546229e-01 -6.721228773530000256e-01 4.373019502951391857e-01 1.838111169850241422e-02
7.394041953456896010e+01 1.508210554927880480e+02 3.325812069245942526e-01 2.061070631565337444e-02 2.658207490916894566e-01 6.384364780250864069e-01 6.104802683088780269e-01 3.988343981581873171e-02 1.291631881900000000e+17 2.391271216969999872e+18 1.535573664320301172e-02 6.150449036587687934e-02 2.011255801380187891e-02 4.364351053430000071e-01 2.626182300500000122e-01 1.870476401759382790e-01 -6.490845660270000428e-01 4.102308375105709892e-01 1.766190673298704758e-02
7.573258373701408175e+01 1.339096233320791214e+02 3.148387964598683419e-01 1.977985721282990439e-02 2.542748953473003559e-01 6.089778453664319580e-01 5.776886063310208153e-01 3.825348209011771028e-02 1.347357335720000000e+17 2.559974154929999872e+18 1.188750517117178468e-02 4.768130487564815889e-02 1.616243810142812057e-02 4.645214762100000061e-01 2.625852525419999917e-01 1.583508392325045089e-01 -5.993835412310000166e-01 3.841696907690141938e-01 1.706082350130895889e-02
7.747555941415760117e+01 1.173050897143334765e+02 2.821428315643036977e-01 1.914547255057228933e-02 2.412571910972364786e-01 5.945053553564372262e-01 5.447309278397209908e-01 3.596130753177390060e-02 1.328482329960000000e+17 2.543945030600000000e+18 9.489506683376452631e-03 4.021298219922089107e-02 1.321432191338228063e-02 4.661041260120000196e-01 2.760477079959999802e-01 1.394613250824792983e-01 -5.741985758840000287e-01 3.510219815204660976e-01 1.646321035104425859e-02
7.926813870964326725e+01 1.024970675529617807e+02 2.587817235813949512e-01 1.860334426626225612e-02 2.282881035143582704e-01 5.695161124307452916e-01 5.178066223411667002e-01 3.351741221283145722e-02 1.248744882170000000e+17 2.467207149219999744e+18 7.795292353477371178e-03 3.334423937515989395e-02 1.123506859463505383e-02 4.931397371869999935e-01 2.870361609539999748e-01 1.265216865521978373e-01 -5.385261670150000013e-01 3.265056801875494963e-01 1.594709343180847338e-02
8.111011407695079356e+01 8.867151866355490597e+01 2.243656921783094282e-01 1.832732369792580349e-02 2.143102388747475662e-01 5.512139484228611996e-01 4.791028859232041026e-01 3.177714053612155226e-02 1.312309220360000000e+17 2.727628362230000128e+18 5.572787522875459996e-03 2.616185829545530223e-02 8.609255419855370642e-03 5.370336754950000291e-01 2.861584253159999980e-01 1.025417790183172501e-01 -5.721762457350000330e-01 2.809956573718400130e-01 1.601371074121476015e-02
8.290279714569658154e+01 7.353135067907132338e+01 1.957935675465958536e-01 1.767329502474172462e-02 1.987192709279512748e-01 5.275811588331497104e-01 4.464002300982968241e-01 2.949643105292418938e-02 1.211354911360000000e+17 2.621171517590000128e+18 4.238759294966882446e-03 2.078851382907102516e-02 6.874065060926163803e-03 5.656791559570000238e-01 2.882452999540000005e-01 8.947693219446736790e-02 -5.474921412740000326e-01 2.522289253807862841e-01 1.541981214068325126e-02
8.465480109647140239e+01 5.866065783344696882e+01 1.487262759818818725e-01 1.720114715067108668e-02 1.796356980216537447e-01 5.019944056061448334e-01 4.065397448916094891e-01 2.640404182941908512e-02 1.165551283500000000e+17 2.675354307670000128e+18 2.819729119544148004e-03 1.542207005227993338e-02 4.938242956000694212e-03 6.174268753289999800e-01 2.774152481669999726e-01 7.198407469192374952e-02 -5.934378909319999451e-01 2.090828114966424567e-01 1.494497136659709950e-02
8.648774819014762727e+01 4.377577644853010952e+01 1.051864577700897946e-01 1.598371387774587260e-02 1.531985552241975634e-01 4.625159379849077546e-01 3.543121233416281490e-01 2.310139614970120950e-02 1.103931966930000000e+17 2.770216716150000128e+18 1.521275557375890552e-03 1.054400149810911375e-02 3.019894263450580759e-03 6.759577173630000324e-01 2.703862116910000224e-01 5.402982642618481268e-02 -6.877479621800000054e-01 1.427888526036573957e-01 1.437129906172630173e-02
8.828115767171432537e+01 2.714189588102566475e+01 4.923443133933720628e-02 1.373128579543339382e-02 1.147499414560881892e-01 3.893849955343985925e-01 2.811521434289777632e-01 1.794884716006308473e-02 8.702061887650000000e+16 2.554153414300000256e+18 5.992909183487502792e-04 5.559366337116879164e-03 1.332936908639205604e-03 7.166112838389999684e-01 2.550779044029999887e-01 3.804145929171357660e-02 -7.932636695379999825e-01 7.148726898655455297e-02 1.265595953755311795e-02
8.962481384387758965e+01 1.661035176197669472e+01 1.554257495529738284e-02 1.004235403879688050e-02 7.522096522744506353e-02 2.799672146586356103e-01 1.879899128558448207e-01 1.237848788250336604e-02 6.849638727810000800e+16 2.240548650929999872e+18 1.739575057552361138e-04 2.152649015076126514e-03 4.106079451037879355e-04 6.856127447580000478e-01 2.174924182590000088e-01 2.707342462230827307e-02 -9.549057493110000294e-01 2.170184741529319200e-02 9.485963192274848854e-03
